Transaction_ID,Date,Year,Day_Of_Week,Quarter,Store_ID,Store_Type,Region,City,Product_ID,Product_Category,Product_Subcategory,Brand,Units_Sold,Unit_Price,Discount_Percent,Promotion,Holiday,Inventory_Level,Competitor_Price,Customer_Footfall,Marketing_Spend,Online_Orders,Returns,Customer_Satisfaction,Sales_Amount,Demand_Level
303238,08-01-2026,2026,Thursday,1,ST011,Convenience Store,East,Boston,PR0467,Groceries,Snacks,Apex,16,15.54,0,Yes,No,216,16.63,274,4313.02,143,1,5,233.1,Low
300951,08-01-2026,2026,Thursday,1,ST063,Supermarket,South,Seattle,PR0306,Groceries,Snacks,ValueMax,15,26.91,25,Yes,No,300,26.34,243,3371.45,142,1,3.7,282.56,Low
313415,08-01-2026,2026,Thursday,1,ST090,Online Store,South,Seattle,PR0057,Electronics,Mobile,Apex,15,758.59,0,No,Yes,605,776.66,299,2998.29,334,1,3.95,10620.26,Very High
308153,09-01-2026,2026,Friday,1,ST090,Convenience Store,North,Phoenix,PR0391,Beauty,Haircare,UrbanCo,15,25.82,0,No,No,578,25.74,115,1245.05,34,0,3.99,387.3,Low
309501,09-01-2026,2026,Friday,1,ST084,Convenience Store,South,Seattle,PR0153,Groceries,Fresh Produce,FreshMart,33,26.95,0,No,No,723,30.6,388,2261.43,109,1,5,862.4,Medium
309760,09-01-2026,2026,Friday,1,ST093,Hypermarket,South,Houston,PR0250,Electronics,Accessories,Nova,8,697.43,0,No,No,610,669.77,722,3205.66,182,0,3.97,5579.44,High
304579,09-01-2026,2026,Friday,1,ST062,Convenience Store,North,Dallas,PR0490,Clothing,Men,Zenith,37,25.57,25,Yes,No,474,25.55,399,4478.29,153,1,4.3,690.39,Medium
306314,09-01-2026,2026,Friday,1,ST048,Supermarket,Central,Denver,PR0500,Electronics,Accessories,Zenith,20,380.17,10,Yes,No,507,369.77,387,3608.35,53,1,4.01,6500.91,High
316345,09-01-2026,2026,Friday,1,ST083,Convenience Store,East,New York,PR0010,Electronics,Accessories,ValueMax,23,236.8,15,Yes,No,536,258.64,426,3211.01,77,1,3.35,4428.16,High
316263,09-01-2026,2026,Friday,1,ST053,Online Store,North,Denver,PR0300,Electronics,Audio,FreshMart,7,195.25,5,Yes,No,294,217.9,370,2157.7,332,0,4.42,1298.41,Medium
312240,09-01-2026,2026,Friday,1,ST061,Supermarket,East,Seattle,PR0006,Electronics,Accessories,ValueMax,31,404.67,15,Yes,No,588,478.57,677,3432.85,63,0,4.4,10663.05,Very High
304871,09-01-2026,2026,Friday,1,ST016,Online Store,Central,Boston,PR0203,Beauty,Skincare,PrimePlus,18,45.38,20,Yes,No,422,44.8,251,2671.94,407,0,4.55,653.47,Medium
301688,09-01-2026,2026,Friday,1,ST064,Supermarket,West,Seattle,PR0251,Clothing,Men,Nova,13,66.01,5,Yes,No,393,63.96,456,4030.83,135,0,4.27,815.22,Medium
316952,09-01-2026,2026,Friday,1,ST028,Hypermarket,South,New York,PR0438,Electronics,Accessories,Apex,10,246.83,5,No,No,301,264.98,668,2844.67,73,1,4.23,2110.4,High
317959,09-01-2026,2026,Friday,1,ST050,Supermarket,Central,Seattle,PR0372,Home & Kitchen,Furniture,FreshMart,30,124.83,25,Yes,No,554,126.43,580,5198.81,163,0,4.28,2808.68,High
307281,09-01-2026,2026,Friday,1,ST021,Hypermarket,South,Los Angeles,PR0489,Groceries,Dairy,Apex,120,17.3,35,Yes,No,808,18.57,729,5367.67,108,6,3.24,1281.93,Medium
309613,09-01-2026,2026,Friday,1,ST034,Hypermarket,South,Chicago,PR0228,Electronics,Audio,FreshMart,20,225.15,15,Yes,No,504,204.29,698,4567.82,196,2,4.37,3444.8,High
300646,09-01-2026,2026,Friday,1,ST021,Convenience Store,West,Dallas,PR0231,Home & Kitchen,Furniture,Apex,18,81.83,0,No,No,477,74.98,567,3243.15,95,1,4.62,1391.11,Medium
323959,09-01-2026,2026,Friday,1,ST080,Online Store,South,Houston,PR0401,Groceries,Fresh Produce,ValueMax,15,17.46,30,Yes,No,336,16.46,310,1433.92,362,0,4.2,183.33,Low
316540,09-01-2026,2026,Friday,1,ST070,Online Store,West,Seattle,PR0285,Clothing,Kids,UrbanCo,57,55.01,15,Yes,Yes,913,45.72,611,3311.72,330,1,4.26,2618.48,High
311737,09-01-2026,2026,Friday,1,ST049,Supermarket,South,Houston,PR0080,Groceries,Snacks,Apex,40,16.95,10,Yes,No,634,18.17,288,3246.72,182,0,4.24,610.2,Medium
303974,09-01-2026,2026,Friday,1,ST089,Supermarket,South,Boston,PR0274,Toys,Educational,ValueMax,30,40.84,0,No,No,592,48.27,436,2442.2,39,0,3.52,1225.2,Medium
324041,10-01-2026,2026,Saturday,1,ST098,Convenience Store,West,Denver,PR0195,Home & Kitchen,Decor,Zenith,31,80.73,30,Yes,No,505,95.44,787,4316.51,116,2,4.04,1638.82,Medium
306242,10-01-2026,2026,Saturday,1,ST014,Hypermarket,South,Atlanta,PR0483,Clothing,Kids,Nova,49,93.17,25,Yes,No,759,108.76,741,3507.63,106,0,3.98,3424,High
314803,10-01-2026,2026,Saturday,1,ST065,Hypermarket,West,Los Angeles,PR0294,Home & Kitchen,Furniture,Zenith,12,122.11,10,Yes,No,173,127.91,453,3468.24,159,0,4.22,1318.79,Medium
321690,10-01-2026,2026,Saturday,1,ST022,Hypermarket,South,Atlanta,PR0157,Toys,Educational,ValueMax,11,57.69,5,Yes,No,243,54.53,725,4671.41,164,0,3.63,602.86,Medium
322384,10-01-2026,2026,Saturday,1,ST091,Supermarket,North,Houston,PR0293,Clothing,Kids,ValueMax,26,44.56,20,Yes,No,738,41.02,283,2761.64,174,0,4.1,926.85,Medium
306878,10-01-2026,2026,Saturday,1,ST078,Hypermarket,South,Houston,PR0259,Home & Kitchen,Cookware,PrimePlus,44,175.97,20,Yes,Yes,678,187.72,858,5408.28,103,2,4.27,5912.59,High
304970,10-01-2026,2026,Saturday,1,ST073,Convenience Store,West,Boston,PR0040,Groceries,Beverages,PrimePlus,86,8.88,20,Yes,No,767,9.54,507,4025.66,195,4,3.79,582.53,Medium
306122,10-01-2026,2026,Saturday,1,ST051,Supermarket,South,Chicago,PR0302,Clothing,Women,PrimePlus,39,34.45,0,No,No,651,33.78,612,3456.54,87,0,3.8,1343.55,Medium
324724,10-01-2026,2026,Saturday,1,ST023,Hypermarket,Central,Los Angeles,PR0039,Beauty,Skincare,Zenith,4,97.1,15,Yes,No,290,93.03,483,2955.18,98,0,4.28,330.14,Low
320674,10-01-2026,2026,Saturday,1,ST045,Hypermarket,Central,Atlanta,PR0030,Electronics,Mobile,Nova,19,502.59,0,Yes,Yes,288,466.63,879,4223.41,104,1,4.59,9046.62,Very High
318100,10-01-2026,2026,Saturday,1,ST028,Online Store,North,Denver,PR0175,Toys,Puzzles,FreshMart,12,53.47,10,Yes,Yes,310,45.5,352,5124.79,378,0,4.75,577.48,Medium
312588,10-01-2026,2026,Saturday,1,ST005,Supermarket,North,Los Angeles,PR0297,Home & Kitchen,Storage,FreshMart,22,172.27,15,Yes,No,620,137.75,625,3912.42,124,1,4.52,3075.02,High
302017,10-01-2026,2026,Saturday,1,ST070,Online Store,East,Denver,PR0090,Clothing,Footwear,EcoLife,35,70.1,10,Yes,No,501,93.12,318,5613.5,344,0,4.67,2208.15,High
316508,10-01-2026,2026,Saturday,1,ST069,Online Store,Central,Chicago,PR0388,Home & Kitchen,Decor,Zenith,17,162.15,5,No,No,822,169.27,185,2236.72,319,0,4.61,2618.72,High
315391,10-01-2026,2026,Saturday,1,ST088,Supermarket,North,Boston,PR0453,Groceries,Beverages,EcoLife,58,26.41,0,Yes,No,578,26.67,575,5410.07,214,2,4.73,1478.96,Medium
300297,10-01-2026,2026,Saturday,1,ST072,Hypermarket,West,Chicago,PR0284,Home & Kitchen,Furniture,Apex,22,72.69,0,No,No,658,56.47,609,2702.23,88,0,5,1599.18,Medium
304409,10-01-2026,2026,Saturday,1,ST074,Supermarket,North,Denver,PR0191,Beauty,Skincare,EcoLife,17,24.93,10,Yes,No,398,25.19,272,4539.85,139,1,4.35,358.99,Low
319910,10-01-2026,2026,Saturday,1,ST080,Hypermarket,West,Los Angeles,PR0009,Toys,Action Figures,Zenith,21,36.4,0,No,No,667,23.74,501,3645.83,110,1,4.11,728,Medium
323060,11-01-2026,2026,Sunday,1,ST013,Hypermarket,South,Atlanta,PR0480,Electronics,Mobile,FreshMart,13,294.38,0,No,No,425,289.78,709,1730.74,141,1,4.7,3532.56,High
316370,11-01-2026,2026,Sunday,1,ST089,Online Store,West,New York,PR0158,Groceries,Fresh Produce,Zenith,31,22.62,10,Yes,No,504,23.8,370,3896.5,254,1,4.95,610.74,Medium
301071,11-01-2026,2026,Sunday,1,ST056,Convenience Store,Central,Los Angeles,PR0049,Beauty,Skincare,PrimePlus,12,39.44,15,Yes,No,371,36.81,20,3508.46,49,2,4.87,335.24,Low
317494,11-01-2026,2026,Sunday,1,ST010,Supermarket,South,Houston,PR0279,Home & Kitchen,Decor,Zenith,19,90.08,10,Yes,No,474,93.83,464,3152.11,184,1,3.72,1459.3,Medium
308233,11-01-2026,2026,Sunday,1,ST038,Convenience Store,South,Boston,PR0079,Toys,Board Games,Apex,12,58.75,5,No,No,474,52.85,346,1528.25,132,0,3.81,669.75,Medium
323688,11-01-2026,2026,Sunday,1,ST009,Convenience Store,East,Atlanta,PR0197,Beauty,Haircare,Zenith,19,37.22,20,Yes,No,300,38.33,322,3980.37,88,1,4.05,535.97,Medium
323366,11-01-2026,2026,Sunday,1,ST029,Supermarket,Central,Los Angeles,PR0277,Sports,Fitness,UrbanCo,13,65.95,25,Yes,No,391,63.61,562,3146.46,140,0,3.75,643.01,Medium
319996,11-01-2026,2026,Sunday,1,ST075,Supermarket,South,Atlanta,PR0147,Toys,Board Games,EcoLife,8,43.9,15,Yes,No,281,46.29,162,1917.07,108,0,3.74,298.52,Low
312369,11-01-2026,2026,Sunday,1,ST056,Hypermarket,Central,Denver,PR0274,Groceries,Fresh Produce,UrbanCo,52,11.62,20,Yes,No,422,11.31,743,4938.99,139,1,3.29,474.1,Low
318631,11-01-2026,2026,Sunday,1,ST088,Supermarket,North,Dallas,PR0096,Electronics,Laptop,UrbanCo,20,428.73,0,No,No,603,431.51,642,4129.73,54,0,4.45,8574.6,Very High
307096,11-01-2026,2026,Sunday,1,ST090,Convenience Store,North,Seattle,PR0277,Electronics,Audio,Zenith,6,290.22,0,No,No,162,268.24,505,3651.13,34,1,3.95,1451.1,Medium
302409,11-01-2026,2026,Sunday,1,ST051,Hypermarket,Central,Seattle,PR0404,Groceries,Fresh Produce,EcoLife,38,16.93,5,No,No,603,15.81,680,3041.67,56,0,3.26,611.17,Medium
302691,11-01-2026,2026,Sunday,1,ST005,Supermarket,East,Los Angeles,PR0413,Clothing,Footwear,FreshMart,52,38.69,10,Yes,No,793,48.58,560,3446.45,147,1,4.51,1775.87,Medium
310405,11-01-2026,2026,Sunday,1,ST045,Hypermarket,West,Boston,PR0254,Groceries,Beverages,Nova,44,14.71,20,Yes,No,804,11.53,611,3507.06,136,5,4,458.95,Low
318536,11-01-2026,2026,Sunday,1,ST084,Online Store,East,Chicago,PR0318,Groceries,Fresh Produce,UrbanCo,27,17.02,10,Yes,No,828,14,31,3386.31,296,1,5,398.27,Low
313207,11-01-2026,2026,Sunday,1,ST037,Online Store,West,Chicago,PR0348,Clothing,Men,FreshMart,30,52.43,0,Yes,No,576,66.97,20,3088.8,324,0,5,1572.9,Medium
304825,11-01-2026,2026,Sunday,1,ST052,Hypermarket,North,Atlanta,PR0419,Electronics,Laptop,EcoLife,61,334.08,25,Yes,No,926,365.46,662,5899.35,77,5,4.18,14031.36,Very High
316701,11-01-2026,2026,Sunday,1,ST045,Supermarket,North,Phoenix,PR0049,Groceries,Fresh Produce,EcoLife,38,25.24,20,Yes,No,701,25.45,219,4535.36,129,2,4.79,726.91,Medium
317822,11-01-2026,2026,Sunday,1,ST023,Supermarket,South,Boston,PR0289,Beauty,Haircare,UrbanCo,36,41.95,0,No,No,614,38.56,666,4393.21,119,1,4.63,1468.25,Medium
319868,12-01-2026,2026,Monday,1,ST032,Supermarket,North,Atlanta,PR0375,Electronics,Laptop,UrbanCo,9,734.78,20,Yes,No,601,709.38,416,3440.03,131,0,4.77,5290.42,High
306114,12-01-2026,2026,Monday,1,ST006,Convenience Store,East,Seattle,PR0206,Toys,Puzzles,Zenith,12,60.74,20,Yes,No,289,53.92,260,3933.34,98,1,4.49,534.51,Medium
314886,12-01-2026,2026,Monday,1,ST089,Supermarket,West,New York,PR0016,Groceries,Fresh Produce,Nova,44,20.36,10,Yes,No,476,21.19,356,4412.52,176,1,5,787.93,Medium
316745,12-01-2026,2026,Monday,1,ST090,Convenience Store,North,Denver,PR0129,Toys,Puzzles,EcoLife,35,19.58,10,Yes,No,462,21.42,475,4165.77,164,4,5,546.28,Medium
322187,12-01-2026,2026,Monday,1,ST030,Hypermarket,Central,Seattle,PR0283,Sports,Fitness,UrbanCo,14,47.83,0,No,No,580,42.95,622,1657.2,46,2,4.27,573.96,Medium
308127,12-01-2026,2026,Monday,1,ST006,Hypermarket,West,Boston,PR0391,Clothing,Women,FreshMart,19,53.88,0,No,No,387,53.24,584,2511.31,95,1,4.69,969.84,Medium
317852,12-01-2026,2026,Monday,1,ST006,Online Store,East,Dallas,PR0063,Beauty,Haircare,FreshMart,18,38.23,0,No,No,527,33.44,546,3684.09,329,0,3.56,688.14,Medium
317176,12-01-2026,2026,Monday,1,ST029,Hypermarket,West,New York,PR0051,Clothing,Kids,UrbanCo,39,48.81,10,Yes,No,515,52.27,753,4581.96,124,0,4.37,1713.23,Medium
308457,12-01-2026,2026,Monday,1,ST086,Convenience Store,East,Phoenix,PR0410,Groceries,Fresh Produce,EcoLife,27,17.66,15,Yes,No,598,16.42,282,2343.4,216,2,4.34,375.28,Low
321786,12-01-2026,2026,Monday,1,ST038,Supermarket,East,Phoenix,PR0410,Groceries,Snacks,UrbanCo,41,25.07,30,Yes,No,649,20.94,646,3169.29,142,2,3.33,684.41,Medium
300775,12-01-2026,2026,Monday,1,ST041,Hypermarket,North,Houston,PR0260,Toys,Board Games,Apex,24,30.19,0,No,No,491,27.86,551,2554.47,0,1,4,694.37,Medium
302425,12-01-2026,2026,Monday,1,ST095,Supermarket,Central,Boston,PR0471,Home & Kitchen,Storage,UrbanCo,18,101.82,0,No,No,496,118.91,814,3131.51,70,0,4.09,1832.76,Medium
324253,12-01-2026,2026,Monday,1,ST067,Supermarket,East,Seattle,PR0252,Groceries,Dairy,FreshMart,36,18.84,5,Yes,No,485,21.42,332,1735.02,150,0,4.97,644.33,Medium
310274,12-01-2026,2026,Monday,1,ST064,Convenience Store,South,New York,PR0312,Groceries,Fresh Produce,FreshMart,20,23.97,0,No,No,405,25.07,646,2519.38,140,0,4.45,479.4,Low
301480,12-01-2026,2026,Monday,1,ST087,Convenience Store,South,Denver,PR0452,Groceries,Snacks,PrimePlus,33,20.32,20,Yes,No,465,17.88,513,6529.86,154,1,3.8,520.19,Medium
320011,12-01-2026,2026,Monday,1,ST095,Supermarket,South,Denver,PR0498,Clothing,Footwear,Zenith,21,33.73,20,Yes,No,401,29.72,372,2944.79,131,0,4.27,566.66,Medium
318778,12-01-2026,2026,Monday,1,ST018,Online Store,North,Phoenix,PR0361,Groceries,Beverages,EcoLife,21,16.04,0,No,No,684,13.77,179,4278.19,325,0,3.4,336.84,Low
310818,12-01-2026,2026,Monday,1,ST039,Supermarket,North,Denver,PR0484,Clothing,Footwear,EcoLife,15,67.94,10,Yes,No,319,70.88,608,2293.77,72,2,4.27,794.9,Medium
300729,12-01-2026,2026,Monday,1,ST082,Supermarket,South,Dallas,PR0468,Electronics,Mobile,EcoLife,6,219.42,0,No,No,158,217.3,705,1598.87,63,0,4.35,1316.52,Medium
315830,12-01-2026,2026,Monday,1,ST083,Hypermarket,South,Denver,PR0397,Home & Kitchen,Decor,Nova,29,189.42,20,Yes,No,857,192.76,474,3980.02,204,3,3.62,3939.94,High
315254,12-01-2026,2026,Monday,1,ST081,Online Store,South,Boston,PR0197,Groceries,Dairy,Zenith,21,23.38,15,Yes,No,266,26.98,89,4293.44,349,0,4,417.33,Low
305628,12-01-2026,2026,Monday,1,ST001,Hypermarket,North,Boston,PR0359,Clothing,Kids,Nova,20,78.46,20,Yes,No,334,82.84,769,3506.34,95,0,3.79,1255.36,Medium
313700,13-01-2026,2026,Tuesday,1,ST083,Supermarket,East,Los Angeles,PR0308,Groceries,Snacks,Zenith,15,31.1,0,No,No,445,25.47,132,2532.27,0,1,3.84,435.4,Low
322051,13-01-2026,2026,Tuesday,1,ST097,Supermarket,East,Houston,PR0344,Sports,Team Sports,PrimePlus,14,130.2,0,No,No,454,127.34,397,2225.14,99,1,4.2,1692.6,Medium
307929,13-01-2026,2026,Tuesday,1,ST056,Supermarket,North,Los Angeles,PR0495,Clothing,Footwear,ValueMax,23,57.36,35,Yes,No,443,41.38,683,4705.12,100,2,3.61,782.96,Medium
305513,13-01-2026,2026,Tuesday,1,ST070,Convenience Store,West,Boston,PR0086,Groceries,Dairy,EcoLife,17,27.48,35,Yes,No,338,27.59,469,3083.19,145,1,4.35,285.79,Low
301860,13-01-2026,2026,Tuesday,1,ST012,Supermarket,East,Boston,PR0284,Beauty,Fragrance,EcoLife,5,38.79,0,No,No,224,34.67,463,1949.09,93,1,3.86,155.16,Low
318480,13-01-2026,2026,Tuesday,1,ST100,Supermarket,West,Dallas,PR0391,Clothing,Women,UrbanCo,24,44.59,0,Yes,No,647,36.19,386,2907.48,169,1,3.82,1025.57,Medium
304419,13-01-2026,2026,Tuesday,1,ST014,Supermarket,North,Denver,PR0035,Groceries,Beverages,Apex,27,24.11,5,Yes,No,566,22.61,405,2552.1,183,2,4.58,572.61,Medium
306529,13-01-2026,2026,Tuesday,1,ST017,Hypermarket,East,Los Angeles,PR0032,Groceries,Beverages,Nova,28,14.75,5,No,No,328,14.2,537,2380.61,0,0,4.49,392.35,Low
319749,13-01-2026,2026,Tuesday,1,ST029,Convenience Store,Central,New York,PR0078,Electronics,Accessories,Apex,8,403.31,25,Yes,No,359,369.58,461,4041.58,89,1,3.86,2117.38,High
315620,13-01-2026,2026,Tuesday,1,ST100,Supermarket,North,Seattle,PR0289,Electronics,Audio,PrimePlus,24,291.17,0,No,No,832,262.56,360,3247.15,50,1,4.67,6696.91,High
316886,13-01-2026,2026,Tuesday,1,ST092,Convenience Store,North,Houston,PR0090,Clothing,Women,FreshMart,33,34.62,0,No,No,603,37.98,610,2390.82,102,4,4.16,1003.98,Medium
322173,13-01-2026,2026,Tuesday,1,ST047,Supermarket,South,Chicago,PR0370,Electronics,Audio,Apex,18,251.74,35,Yes,No,685,226.23,719,1446.93,128,0,3.29,2945.36,High
301861,13-01-2026,2026,Tuesday,1,ST074,Hypermarket,North,Los Angeles,PR0055,Beauty,Makeup,Apex,24,43.53,15,Yes,No,948,39.23,416,2346.14,160,2,3.79,814.01,Medium
317247,13-01-2026,2026,Tuesday,1,ST026,Hypermarket,East,Denver,PR0183,Beauty,Skincare,Zenith,38,70.43,5,No,No,678,85.16,1058,2310.5,33,3,4.16,2341.8,High
321440,13-01-2026,2026,Tuesday,1,ST031,Supermarket,South,Houston,PR0126,Home & Kitchen,Cookware,Apex,10,85.45,10,Yes,No,328,77.67,687,2629.81,162,0,4.63,769.05,Medium
323628,13-01-2026,2026,Tuesday,1,ST010,Convenience Store,Central,Denver,PR0368,Beauty,Makeup,UrbanCo,14,59.5,15,Yes,Yes,273,60.7,461,4761.83,199,0,4.34,708.05,Medium
311283,14-01-2026,2026,Wednesday,1,ST003,Hypermarket,Central,Denver,PR0228,Toys,Board Games,Apex,41,32.5,30,Yes,No,734,30.93,803,3387.21,220,0,3.03,932.75,Medium
307185,14-01-2026,2026,Wednesday,1,ST016,Supermarket,East,New York,PR0181,Groceries,Dairy,UrbanCo,17,31.75,15,Yes,No,218,35.96,447,4394.25,135,1,4.21,431.8,Low
307104,14-01-2026,2026,Wednesday,1,ST098,Convenience Store,North,Atlanta,PR0005,Sports,Fitness,ValueMax,4,266.56,0,No,No,635,302.9,212,1847.83,51,0,3.8,1066.24,Medium
312794,14-01-2026,2026,Wednesday,1,ST043,Supermarket,North,Atlanta,PR0025,Electronics,Audio,FreshMart,30,300.93,0,Yes,No,842,280.65,532,3042.51,120,0,3.96,9027.9,Very High
310084,14-01-2026,2026,Wednesday,1,ST091,Supermarket,North,New York,PR0137,Electronics,Laptop,Apex,18,419.28,15,Yes,No,376,453.87,465,2381.81,113,0,4.28,6414.98,High
304791,14-01-2026,2026,Wednesday,1,ST056,Supermarket,South,New York,PR0306,Toys,Board Games,FreshMart,49,37.92,0,No,No,862,40.97,633,3880.29,92,1,3.68,1820.16,Medium
303142,14-01-2026,2026,Wednesday,1,ST088,Supermarket,North,Houston,PR0115,Groceries,Snacks,Nova,35,18.1,5,No,No,613,18.71,602,2532.27,71,1,3.32,584.63,Medium
323789,14-01-2026,2026,Wednesday,1,ST054,Supermarket,East,Atlanta,PR0013,Groceries,Beverages,Apex,28,26.08,0,No,No,526,24.48,539,2168.41,143,0,4.05,730.24,Medium
307604,14-01-2026,2026,Wednesday,1,ST076,Convenience Store,East,Denver,PR0369,Groceries,Beverages,Nova,70,16.06,30,Yes,No,893,17.74,486,2948.11,215,3,4.02,753.21,Medium
313629,14-01-2026,2026,Wednesday,1,ST050,Supermarket,South,Atlanta,PR0022,Groceries,Fresh Produce,UrbanCo,18,28.22,5,No,No,361,34.2,479,2512.03,126,0,3.67,482.56,Low
307437,14-01-2026,2026,Wednesday,1,ST061,Convenience Store,East,Dallas,PR0120,Beauty,Fragrance,UrbanCo,7,28.61,0,No,No,263,30.11,144,2955.13,130,1,4.31,171.66,Low
313025,14-01-2026,2026,Wednesday,1,ST029,Supermarket,East,Seattle,PR0153,Clothing,Footwear,PrimePlus,8,26.77,0,No,No,354,24.61,229,563.8,150,0,3.7,214.16,Low
306590,14-01-2026,2026,Wednesday,1,ST083,Supermarket,East,Seattle,PR0458,Electronics,Mobile,ValueMax,19,380.79,20,Yes,No,411,410.36,373,4489.85,142,0,4.65,5788.01,High
316746,14-01-2026,2026,Wednesday,1,ST050,Supermarket,East,Chicago,PR0136,Home & Kitchen,Storage,FreshMart,21,123.4,20,Yes,No,613,134.01,483,4123.04,90,1,3.2,1974.4,Medium
304049,14-01-2026,2026,Wednesday,1,ST035,Convenience Store,Central,Boston,PR0108,Home & Kitchen,Cookware,ValueMax,10,164.88,0,Yes,No,487,144.15,389,3147.28,119,0,3.14,1648.8,Medium
304308,14-01-2026,2026,Wednesday,1,ST022,Supermarket,West,Chicago,PR0167,Home & Kitchen,Storage,ValueMax,10,100.87,0,No,No,231,113.73,591,3213.35,175,0,3.75,1008.7,Medium
312099,14-01-2026,2026,Wednesday,1,ST019,Online Store,North,Los Angeles,PR0278,Clothing,Kids,PrimePlus,12,30.59,5,No,No,469,35.84,119,1686.8,334,0,3.17,348.73,Low
306970,14-01-2026,2026,Wednesday,1,ST052,Convenience Store,North,Seattle,PR0463,Toys,Educational,FreshMart,38,19.92,0,No,No,558,24.48,433,3502.78,107,1,3.54,737.04,Medium
316513,14-01-2026,2026,Wednesday,1,ST049,Supermarket,North,Phoenix,PR0251,Toys,Puzzles,UrbanCo,47,20.09,0,Yes,No,628,21.87,612,3799.82,151,2,3.24,904.05,Medium
304522,15-01-2026,2026,Thursday,1,ST030,Supermarket,West,New York,PR0432,Clothing,Women,Zenith,19,64.08,35,Yes,No,838,53.11,487,3450.34,128,1,4.25,749.74,Medium
311369,15-01-2026,2026,Thursday,1,ST093,Supermarket,East,Seattle,PR0209,Clothing,Footwear,Zenith,39,48.99,0,Yes,Yes,544,39.01,722,3460.45,128,1,4.19,1861.62,Medium
301765,15-01-2026,2026,Thursday,1,ST069,Hypermarket,East,Los Angeles,PR0024,Home & Kitchen,Furniture,Zenith,7,109.8,15,Yes,No,276,98.38,525,2733.61,66,0,4.67,653.31,Medium
312078,15-01-2026,2026,Thursday,1,ST059,Supermarket,East,Seattle,PR0320,Clothing,Kids,UrbanCo,19,57.91,5,No,No,320,64.59,368,3599.9,116,3,4.53,880.23,Medium
318802,15-01-2026,2026,Thursday,1,ST074,Online Store,South,Boston,PR0342,Groceries,Dairy,EcoLife,40,10.58,10,Yes,No,681,9.64,179,2508.62,462,0,4.24,380.88,Low
311156,15-01-2026,2026,Thursday,1,ST098,Online Store,East,New York,PR0291,Toys,Educational,EcoLife,22,31.36,0,No,No,1016,30.8,282,1237,378,0,4.06,689.92,Medium
316732,15-01-2026,2026,Thursday,1,ST046,Supermarket,West,Dallas,PR0160,Home & Kitchen,Cookware,PrimePlus,29,71.74,15,Yes,No,310,71.7,751,4002.43,181,0,3.31,1768.39,Medium
322649,15-01-2026,2026,Thursday,1,ST082,Supermarket,West,Los Angeles,PR0121,Groceries,Fresh Produce,Apex,27,8.94,10,Yes,No,95,8.17,465,4650.71,115,2,3.87,201.15,Low
322982,15-01-2026,2026,Thursday,1,ST052,Hypermarket,East,Atlanta,PR0418,Electronics,Audio,Apex,32,266.23,20,Yes,No,407,311.41,712,4163.43,173,0,4.11,6815.49,High
307043,15-01-2026,2026,Thursday,1,ST074,Online Store,North,Boston,PR0409,Electronics,Audio,ValueMax,4,742.48,5,No,No,462,644.59,492,3291.81,308,0,3.61,2821.42,High
310675,15-01-2026,2026,Thursday,1,ST001,Hypermarket,Central,Denver,PR0196,Electronics,Audio,EcoLife,15,283.02,5,Yes,No,488,275.35,991,1726.33,183,1,4.25,3764.17,High
307457,15-01-2026,2026,Thursday,1,ST017,Supermarket,West,Phoenix,PR0038,Clothing,Kids,PrimePlus,31,63.7,0,No,No,528,68.19,658,3570.49,122,1,3.05,1911,Medium
306997,15-01-2026,2026,Thursday,1,ST031,Supermarket,North,Seattle,PR0492,Groceries,Fresh Produce,PrimePlus,35,13.58,0,No,No,792,15.34,194,1445.93,38,2,4.98,448.14,Low
316210,15-01-2026,2026,Thursday,1,ST027,Hypermarket,North,Boston,PR0296,Electronics,Accessories,PrimePlus,24,512.97,15,Yes,No,739,594.77,324,3990.96,193,2,4.23,9592.54,Very High
318291,15-01-2026,2026,Thursday,1,ST066,Supermarket,Central,Denver,PR0312,Beauty,Skincare,ValueMax,16,37.73,20,Yes,No,379,48.94,397,2995.39,233,1,3.37,452.76,Low
301333,15-01-2026,2026,Thursday,1,ST022,Supermarket,East,Atlanta,PR0286,Sports,Sportswear,Nova,35,62.19,0,Yes,No,965,58.41,521,3004.58,101,0,3.91,2176.65,High
310052,16-01-2026,2026,Friday,1,ST047,Supermarket,East,Denver,PR0063,Clothing,Women,FreshMart,20,61.79,5,No,No,657,64.95,395,2217.85,51,0,4.14,1174.01,Medium
321833,16-01-2026,2026,Friday,1,ST038,Convenience Store,West,Phoenix,PR0370,Clothing,Kids,PrimePlus,16,72.62,0,No,No,567,57.91,358,2004.19,25,1,3.94,1089.3,Medium
311498,16-01-2026,2026,Friday,1,ST060,Hypermarket,West,Houston,PR0095,Groceries,Snacks,Apex,67,25.04,0,Yes,Yes,729,24.4,670,3777.57,73,1,3.17,1652.64,Medium
319342,16-01-2026,2026,Friday,1,ST043,Hypermarket,East,Chicago,PR0238,Home & Kitchen,Furniture,ValueMax,24,168.02,0,No,No,1024,167.44,502,4196.48,108,0,4.25,4032.48,High
